Experiment,Model,Run,AS_Index,Line,Title,Matched_GT,Decision,Reason,Has_Payoff_Evidence
ODD-only,Qwen2.5-7B,run_09.md,2,18,Staff Enforcement vs. User Compliance,None,FP-wrong,generated AS is not one of the scenario-file correct ASs,1
ODD-only,Qwen2.5-7B,run_09.md,3,30,Resident Charging Priority vs. Visitor Demand,AS1: Queue-order and prompt move-out compliance between EV users,FP-duplicate,duplicate generated AS for AS1: Queue-order and prompt move-out compliance between EV users,1
ODD-only,Qwen2.5-7B,run_09.md,4,42,Charger Utilization vs. User Convenience,None,FP-wrong,generated AS is not one of the scenario-file correct ASs,1
ODD-only,Qwen2.5-7B,run_09.md,5,54,Management Policy vs. Resident Pressure,None,FP-wrong,generated AS is not one of the scenario-file correct ASs,1
ODD-only,Qwen2.5-7B,run_10.md,1,5,Resident vs. Non-Resident Queue Positioning,AS1: Queue-order and prompt move-out compliance between EV users,TP,generated AS matches AS1: Queue-order and prompt move-out compliance between EV users,1
ODD-only,Qwen2.5-7B,run_10.md,2,24,User vs. Management in Queue Enforcement,None,FP-wrong,generated AS is not one of the scenario-file correct ASs,1
ODD-only,Qwen2.5-7B,run_10.md,3,43,Resident vs. Resident in Queue Positioning,None,FP-wrong,generated AS is not one of the scenario-file correct ASs,1
ODD-only,Qwen2.5-7B,run_10.md,4,59,User vs. Management in Charger Overstay,None,FP-wrong,generated AS is not one of the scenario-file correct ASs,1
ODD-only,Qwen2.5-7B,run_10.md,5,78,Management vs. Resident in Resident Discount,None,FP-wrong,generated AS is not one of the scenario-file correct ASs,1
ODD-only,Qwen2.5-7B,run_11.md,1,5,Resident vs. Non-Resident Queue Access,AS1: Queue-order and prompt move-out compliance between EV users,TP,generated AS matches AS1: Queue-order and prompt move-out compliance between EV users,1
ODD-only,Qwen2.5-7B,run_11.md,2,26,User vs. Management Enforcement,AS5: Formal complaint and enforcement coordination between user and management,TP,generated AS matches AS5: Formal complaint and enforcement coordination between user and management,1
ODD-only,Qwen2.5-7B,run_11.md,3,47,Resident vs. Management Discount Eligibility,None,FP-wrong,generated AS is not one of the scenario-file correct ASs,1
ODD-only,Qwen2.5-7B,run_12.md,1,5,Resident vs. Non-Resident Access,AS1: Queue-order and prompt move-out compliance between EV users,TP,generated AS matches AS1: Queue-order and prompt move-out compliance between EV users,1
ODD-only,Qwen2.5-7B,run_12.md,2,19,Queue Bypass vs. Queue Compliance,None,FP-wrong,generated AS is not one of the scenario-file correct ASs,1
ODD-only,Qwen2.5-7B,run_12.md,3,33,Staff Enforcement vs. Informal Requests,AS4: Informal priority exchange between EV user and parking staff,TP,generated AS matches AS4: Informal priority exchange between EV user and parking staff,1
ODD-only,Qwen2.5-7B,run_12.md,4,47,Resident Priority vs. Visitor Demand,None,FP-wrong,generated AS is not one of the scenario-file correct ASs,1
ODD-only,Qwen2.5-7B,run_12.md,5,61,Off-Peak Charging vs. Peak Charging,None,FP-wrong,generated AS is not one of the scenario-file correct ASs,1
ODD-only,Qwen2.5-7B,run_12.md,6,75,Charging Session Length vs. Move-Out Promptly,None,FP-wrong,generated AS is not one of the scenario-file correct ASs,1
ODD-only,Qwen2.5-7B,run_12.md,7,89,Resident Discount vs. Fairness,None,FP-wrong,generated AS is not one of the scenario-file correct ASs,1
ODD-only,Qwen2.5-7B,run_12.md,8,103,Compliant vs. Non-Compliant Charging,None,FP-wrong,generated AS is not one of the scenario-file correct ASs,1
ODD-only,Qwen2.5-7B,run_12.md,9,117,Charging Bay Occupation vs. Visitor Parking,None,FP-wrong,generated AS is not one of the scenario-file correct ASs,1
ODD-only,Qwen2.5-7B,run_12.md,10,131,Staff Tolerance vs. Enforcement,AS4: Informal priority exchange between EV user and parking staff,FP-duplicate,duplicate generated AS for AS4: Informal priority exchange between EV user and parking staff,1
ODD-only,Qwen2.5-7B,run_13.md,1,7,Resident Priority vs. Fair Queue Access,AS1: Queue-order and prompt move-out compliance between EV users,TP,generated AS matches AS1: Queue-order and prompt move-out compliance between EV users,1
ODD-only,Qwen2.5-7B,run_13.md,2,22,User Compliance vs. Management Enforcement,None,FP-wrong,generated AS is not one of the scenario-file correct ASs,1
ODD-only,Qwen2.5-7B,run_13.md,3,37,Resident Discount Eligibility vs. Management Policy,None,FP-wrong,generated AS is not one of the scenario-file correct ASs,1
ODD-only,Qwen2.5-7B,run_13.md,4,52,User Charging Demand vs. Management Capacity,None,FP-wrong,generated AS is not one of the scenario-file correct ASs,1
ODD-only,Qwen2.5-7B,run_13.md,5,67,User Queue Bypassing vs. User Fairness,None,FP-wrong,generated AS is not one of the scenario-file correct ASs,1
ODD-only,Qwen2.5-7B,run_14.md,1,6,Resident vs. Non-Resident Queue Positioning,AS1: Queue-order and prompt move-out compliance between EV users,TP,generated AS matches AS1: Queue-order and prompt move-out compliance between EV users,1
ODD-only,Qwen2.5-7B,run_14.md,2,19,User vs. Management Queue Enforcement,AS1: Queue-order and prompt move-out compliance between EV users,FP-duplicate,duplicate generated AS for AS1: Queue-order and prompt move-out compliance between EV users,1
ODD-only,Qwen2.5-7B,run_14.md,3,32,Resident vs. Non-Resident Charging Duration,None,FP-wrong,generated AS is not one of the scenario-file correct ASs,1
ODD-only,Qwen2.5-7B,run_14.md,4,45,User vs. Management Informal Requests,AS4: Informal priority exchange between EV user and parking staff,TP,generated AS matches AS4: Informal priority exchange between EV user and parking staff,1
ODD-only,Qwen2.5-7B,run_14.md,5,58,Resident vs. Non-Resident Charger Access,None,FP-wrong,generated AS is not one of the scenario-file correct ASs,1
ODD-only,Qwen2.5-7B,run_14.md,6,71,User vs. Management Queue Violations,AS1: Queue-order and prompt move-out compliance between EV users,FP-duplicate,duplicate generated AS for AS1: Queue-order and prompt move-out compliance between EV users,1
ODD-only,Qwen2.5-7B,run_14.md,7,84,User vs. Management Complaint Handling,AS5: Formal complaint and enforcement coordination between user and management,TP,generated AS matches AS5: Formal complaint and enforcement coordination between user and management,1
ODD-only,Qwen2.5-7B,run_14.md,8,97,User vs. Management Capacity Stress,None,FP-wrong,generated AS is not one of the scenario-file correct ASs,1
ODD-only,Qwen2.5-7B,run_14.md,9,110,User vs. Management Fairness Consideration,None,FP-wrong,generated AS is not one of the scenario-file correct ASs,1
ODD-only,Qwen2.5-7B,run_14.md,10,123,User vs. Management Resident Discount Eligibility,None,FP-wrong,generated AS is not one of the scenario-file correct ASs,1
ODD-only,Qwen2.5-7B,run_15.md,1,8,Residents and non-residents compete for charger access.,AS1: Queue-order and prompt move-out compliance between EV users,TP,generated AS matches AS1: Queue-order and prompt move-out compliance between EV users,1
ODD-only,Qwen2.5-7B,run_15.md,2,22,Users decide whether to follow the posted queue or bypass it.,None,FP-wrong,generated AS is not one of the scenario-file correct ASs,1
ODD-only,Qwen2.5-7B,run_15.md,3,36,"Management staff decide whether to enforce queue rules, and users decide to comply or not.",None,FP-wrong,generated AS is not one of the scenario-file correct ASs,1
ODD-only,Qwen2.5-7B,run_15.md,4,50,Residents and non-residents decide how long to charge their vehicles.,None,FP-wrong,generated AS is not one of the scenario-file correct ASs,1
ODD-only,Qwen2.5-7B,run_15.md,5,64,Management decides whether to prioritize maintenance or user charging.,None,FP-wrong,generated AS is not one of the scenario-file correct ASs,1
ODD-only,Qwen2.5-7B,run_16.md,1,5,Resident vs. Non-Resident Charging Access,None,FP-wrong,generated AS is not one of the scenario-file correct ASs,1
ODD-only,Qwen2.5-7B,run_16.md,2,23,Queue Position vs. Bypassing Queue,AS1: Queue-order and prompt move-out compliance between EV users,TP,generated AS matches AS1: Queue-order and prompt move-out compliance between EV users,1
ODD-only,Qwen2.5-7B,run_16.md,3,41,Management vs. User Charging Duration,None,FP-wrong,generated AS is not one of the scenario-file correct ASs,1
ODD-only,Qwen2.5-7B,run_16.md,4,59,Management vs. User Complaint Handling,AS5: Formal complaint and enforcement coordination between user and management,TP,generated AS matches AS5: Formal complaint and enforcement coordination between user and management,1
ODD-only,Qwen2.5-7B,run_16.md,5,77,Resident vs. Non-Resident Charging Efficiency,None,FP-wrong,generated AS is not one of the scenario-file correct ASs,1
ODD-only,Qwen2.5-7B,run_17.md,1,5,Resident vs. Non-Resident Charging Prioritization,None,FP-wrong,generated AS is not one of the scenario-file correct ASs,1
ODD-only,Qwen2.5-7B,run_17.md,2,16,User vs. Management Queue Enforcement,None,FP-wrong,generated AS is not one of the scenario-file correct ASs,1
ODD-only,Qwen2.5-7B,run_17.md,3,27,Resident vs. Non-Resident Charging Demand,None,FP-wrong,generated AS is not one of the scenario-file correct ASs,1
ODD-only,Qwen2.5-7B,run_17.md,4,38,User vs. Management Off-Peak Charging Norms,None,FP-wrong,generated AS is not one of the scenario-file correct ASs,1
ODD-only,Qwen2.5-7B,run_17.md,5,49,User vs. Management Charger Fault Management,AS5: Formal complaint and enforcement coordination between user and management,TP,generated AS matches AS5: Formal complaint and enforcement coordination between user and management,1
ODD-only,Qwen2.5-7B,run_17.md,6,60,User vs. Management Overstay Handling,None,FP-wrong,generated AS is not one of the scenario-file correct ASs,1
ODD-only,Qwen2.5-7B,run_17.md,7,71,User vs. Management Reservation vs. Queue,None,FP-wrong,generated AS is not one of the scenario-file correct ASs,1
ODD-only,Qwen2.5-7B,run_17.md,8,82,User vs. Management Capacity Planning,None,FP-wrong,generated AS is not one of the scenario-file correct ASs,1
ODD-only,Qwen2.5-7B,run_17.md,9,93,User vs. Management Charging Duration,None,FP-wrong,generated AS is not one of the scenario-file correct ASs,1
ODD-only,Qwen2.5-7B,run_17.md,10,104,User vs. Management Charging Price Sensitivity,None,FP-wrong,generated AS is not one of the scenario-file correct ASs,1
ODD-only,Qwen2.5-7B,run_18.md,1,6,Resident vs. Non-Resident Charging Access,None,FP-wrong,generated AS is not one of the scenario-file correct ASs,1
ODD-only,Qwen2.5-7B,run_18.md,2,19,Queue Position vs. Bypassing Queue,None,FP-wrong,generated AS is not one of the scenario-file correct ASs,1
ODD-only,Qwen2.5-7B,run_18.md,3,32,User vs. Staff Enforcement of Queue Rules,None,FP-wrong,generated AS is not one of the scenario-file correct ASs,1
ODD-only,Qwen2.5-7B,run_18.md,4,46,Resident vs. Non-Resident Charging Demand,None,FP-wrong,generated AS is not one of the scenario-file correct ASs,1
ODD-only,Qwen2.5-7B,run_18.md,5,59,User vs. Management on Charger Maintenance,None,FP-wrong,generated AS is not one of the scenario-file correct ASs,1
ODD-only,Qwen2.5-7B,run_19.md,1,6,Charging Priority Tension,None,FP-wrong,generated AS is not one of the scenario-file correct ASs,1
ODD-only,Qwen2.5-7B,run_19.md,2,18,Queue vs. Bypassing Tension,None,FP-wrong,generated AS is not one of the scenario-file correct ASs,1
ODD-only,Qwen2.5-7B,run_19.md,3,30,Charging Duration vs. Move-Out Tension,None,FP-wrong,generated AS is not one of the scenario-file correct ASs,1
ODD-only,Qwen2.5-7B,run_19.md,4,42,Staff Enforcement vs. Informal Requests Tension,AS4: Informal priority exchange between EV user and parking staff,TP,generated AS matches AS4: Informal priority exchange between EV user and parking staff,1
ODD-only,Qwen2.5-7B,run_19.md,5,54,Resident Discount vs. Fairness Tension,None,FP-wrong,generated AS is not one of the scenario-file correct ASs,1
ODD-only,Qwen2.5-7B,run_20.md,1,7,Resident vs. Non-Resident Charging Access,AS1: Queue-order and prompt move-out compliance between EV users,TP,generated AS matches AS1: Queue-order and prompt move-out compliance between EV users,1
ODD-only,Qwen2.5-7B,run_20.md,2,27,User vs. Management Queue Enforcement,None,FP-wrong,generated AS is not one of the scenario-file correct ASs,1
ODD-only,Qwen2.5-7B,run_20.md,3,47,User vs. Management Charging Capacity Management,None,FP-wrong,generated AS is not one of the scenario-file correct ASs,1
ODD-only,Qwen2.5-7B,run_20.md,4,67,User vs. User Queue Bypassing,None,FP-wrong,generated AS is not one of the scenario-file correct ASs,1
ODD-only,Qwen2.5-7B,run_20.md,5,87,Management vs. Resident Resident Discount Eligibility,None,FP-wrong,generated AS is not one of the scenario-file correct ASs,1
ODD-only,Qwen2.5-7B,run_21.md,1,6,Resident vs. Non-Resident Charging Priority,AS1: Queue-order and prompt move-out compliance between EV users,TP,generated AS matches AS1: Queue-order and prompt move-out compliance between EV users,1
ODD-only,Qwen2.5-7B,run_21.md,2,18,User vs. Management Enforcement,None,FP-wrong,generated AS is not one of the scenario-file correct ASs,1
ODD-only,Qwen2.5-7B,run_21.md,3,30,Resident vs. Management on Resident Discount,None,FP-wrong,generated AS is not one of the scenario-file correct ASs,1
ODD-only,Qwen2.5-7B,run_21.md,4,42,User vs. User Charging Duration,None,FP-wrong,generated AS is not one of the scenario-file correct ASs,1
ODD-only,Qwen2.5-7B,run_21.md,5,54,Resident vs. Non-Resident Charging Access,None,FP-wrong,generated AS is not one of the scenario-file correct ASs,1
ODD-only,Qwen2.5-7B,run_22.md,1,5,Resident vs. Non-Resident Charging Access,None,FP-wrong,generated AS is not one of the scenario-file correct ASs,1
ODD-only,Qwen2.5-7B,run_22.md,2,21,Charging vs. Moving Out Promptly,None,FP-wrong,generated AS is not one of the scenario-file correct ASs,1
ODD-only,Qwen2.5-7B,run_22.md,3,37,Queue Bypassing vs. Queue Compliance,None,FP-wrong,generated AS is not one of the scenario-file correct ASs,1
ODD-only,Qwen2.5-7B,run_22.md,4,53,Resident vs. Management on Resident Discount,None,FP-wrong,generated AS is not one of the scenario-file correct ASs,1
ODD-only,Qwen2.5-7B,run_22.md,5,69,Charging During Off-Peak vs. Peak,None,FP-wrong,generated AS is not one of the scenario-file correct ASs,1
ODD-only,Qwen2.5-7B,run_23.md,1,5,Resident vs. Non-Resident Access Tension,AS1: Queue-order and prompt move-out compliance between EV users,TP,generated AS matches AS1: Queue-order and prompt move-out compliance between EV users,1
ODD-only,Qwen2.5-7B,run_23.md,2,18,User vs. Management Enforcement Tension,None,FP-wrong,generated AS is not one of the scenario-file correct ASs,1
ODD-only,Qwen2.5-7B,run_23.md,3,31,Resident vs. Management Tension over Resident Discount,None,FP-wrong,generated AS is not one of the scenario-file correct ASs,1
ODD-only,Qwen2.5-7B,run_23.md,4,44,User vs. Management on Charger Overstay Tension,None,FP-wrong,generated AS is not one of the scenario-file correct ASs,1
ODD-only,Qwen2.5-7B,run_23.md,5,57,User vs. User Tension on Queue Bypassing,None,FP-wrong,generated AS is not one of the scenario-file correct ASs,1
ODD-only,Qwen2.5-7B,run_24.md,1,6,Resident vs. Non-Resident Charging Priority,AS1: Queue-order and prompt move-out compliance between EV users,TP,generated AS matches AS1: Queue-order and prompt move-out compliance between EV users,1
ODD-only,Qwen2.5-7B,run_24.md,2,18,User vs. Staff Queue Enforcement,AS5: Formal complaint and enforcement coordination between user and management,TP,generated AS matches AS5: Formal complaint and enforcement coordination between user and management,1
ODD-only,Qwen2.5-7B,run_24.md,3,30,Resident vs. Non-Resident Charging Capacity,None,FP-wrong,generated AS is not one of the scenario-file correct ASs,1
ODD-only,Qwen2.5-7B,run_24.md,4,42,User vs. Charger Fault Management,None,FP-wrong,generated AS is not one of the scenario-file correct ASs,1
ODD-only,Qwen2.5-7B,run_24.md,5,54,Resident vs. Non-Resident Charging Demand,None,FP-wrong,generated AS is not one of the scenario-file correct ASs,1
ODD-only,Qwen2.5-7B,run_24.md,6,66,User vs. Management Reservation Policy,None,FP-wrong,generated AS is not one of the scenario-file correct ASs,1
ODD-only,Qwen2.5-7B,run_24.md,7,78,Management vs. Visitor Demand Management,None,FP-wrong,generated AS is not one of the scenario-file correct ASs,1
ODD-only,Qwen2.5-7B,run_24.md,8,90,User vs. Management Queue Violation Handling,None,FP-wrong,generated AS is not one of the scenario-file correct ASs,1
ODD-only,Qwen2.5-7B,run_24.md,9,102,Resident vs. Management Resident Discount Policy,None,FP-wrong,generated AS is not one of the scenario-file correct ASs,1
ODD-only,Qwen2.5-7B,run_24.md,10,114,User vs. Management Charger Availability Management,None,FP-wrong,generated AS is not one of the scenario-file correct ASs,1
ODD-only,Qwen2.5-7B,run_25.md,1,7,Resident vs. Non-Resident Charging Priority,AS1: Queue-order and prompt move-out compliance between EV users,TP,generated AS matches AS1: Queue-order and prompt move-out compliance between EV users,1
ODD-only,Qwen2.5-7B,run_25.md,2,22,User vs. Staff Queue Enforcement,None,FP-wrong,generated AS is not one of the scenario-file correct ASs,1
ODD-only,Qwen2.5-7B,run_25.md,3,37,Resident vs. Resident Charging Fairness,None,FP-wrong,generated AS is not one of the scenario-file correct ASs,1
ODD-only,Qwen2.5-7B,run_25.md,4,52,User vs. Staff Charging Duration,None,FP-wrong,generated AS is not one of the scenario-file correct ASs,1
ODD-only,Qwen2.5-7B,run_25.md,5,67,Non-Resident vs. Resident Charging Fairness,None,FP-wrong,generated AS is not one of the scenario-file correct ASs,1
ODD-only,Qwen2.5-7B,run_26.md,1,5,Resident vs. Visitor Charging Priority,AS1: Queue-order and prompt move-out compliance between EV users,TP,generated AS matches AS1: Queue-order and prompt move-out compliance between EV users,1
ODD-only,Qwen2.5-7B,run_26.md,2,19,User vs. Management Queue Enforcement,None,FP-wrong,generated AS is not one of the scenario-file correct ASs,1
ODD-only,Qwen2.5-7B,run_26.md,3,33,Resident vs. Management Resident Discount Eligibility,None,FP-wrong,generated AS is not one of the scenario-file correct ASs,1
ODD-only,Qwen2.5-7B,run_26.md,4,47,User vs. User Charging Duration,None,FP-wrong,generated AS is not one of the scenario-file correct ASs,1
ODD-only,Qwen2.5-7B,run_26.md,5,61,Management vs. User Overstay Tolerance,None,FP-wrong,generated AS is not one of the scenario-file correct ASs,1
ODD-only,Qwen2.5-7B,run_26.md,6,75,User vs. User Charging Bay Reservation,None,FP-wrong,generated AS is not one of the scenario-file correct ASs,1
ODD-only,Qwen2.5-7B,run_26.md,7,89,Management vs. User Complaint Handling,AS5: Formal complaint and enforcement coordination between user and management,TP,generated AS matches AS5: Formal complaint and enforcement coordination between user and management,1
ODD-only,Qwen2.5-7B,run_26.md,8,103,Resident vs. Non-Resident Charging Access,AS1: Queue-order and prompt move-out compliance between EV users,FP-duplicate,duplicate generated AS for AS1: Queue-order and prompt move-out compliance between EV users,1
ODD-only,Qwen2.5-7B,run_26.md,9,117,User vs. Management Queue Bypassing,None,FP-wrong,generated AS is not one of the scenario-file correct ASs,1
ODD-only,Qwen2.5-7B,run_26.md,10,131,User vs. User Queue Positioning,None,FP-wrong,generated AS is not one of the scenario-file correct ASs,1
ODD-only,Qwen2.5-7B,run_27.md,1,5,Resident vs. Non-Resident Charging Access Tension,None,FP-wrong,generated AS is not one of the scenario-file correct ASs,1
ODD-only,Qwen2.5-7B,run_27.md,2,19,User vs. Management Queue Enforcement Tension,None,FP-wrong,generated AS is not one of the scenario-file correct ASs,1
ODD-only,Qwen2.5-7B,run_27.md,3,33,User vs. User Queue Bypassing Tension,None,FP-wrong,generated AS is not one of the scenario-file correct ASs,1
ODD-only,Qwen2.5-7B,run_27.md,4,47,User vs. Management Informal Requests Tension,AS1: Queue-order and prompt move-out compliance between EV users,TP,generated AS matches AS1: Queue-order and prompt move-out compliance between EV users,1
ODD-only,Qwen2.5-7B,run_27.md,5,61,User vs. Management Overstay Tension,None,FP-wrong,generated AS is not one of the scenario-file correct ASs,1
ODD-only,Qwen2.5-7B,run_28.md,1,7,Resident vs. Non-Resident Charging Priority,AS1: Queue-order and prompt move-out compliance between EV users,TP,generated AS matches AS1: Queue-order and prompt move-out compliance between EV users,1
ODD-only,Qwen2.5-7B,run_28.md,2,28,User vs. Management Queue Enforcement,AS5: Formal complaint and enforcement coordination between user and management,TP,generated AS matches AS5: Formal complaint and enforcement coordination between user and management,1
ODD-only,Qwen2.5-7B,run_28.md,3,49,Resident vs. Non-Resident Charging Fairness,None,FP-wrong,generated AS is not one of the scenario-file correct ASs,1
ODD-only,Qwen2.5-7B,run_28.md,4,70,User vs. Management Charger Utilization,AS5: Formal complaint and enforcement coordination between user and management,FP-duplicate,duplicate generated AS for AS5: Formal complaint and enforcement coordination between user and management,1
ODD-only,Qwen2.5-7B,run_28.md,5,91,Resident vs. Management Resident Discount Eligibility,AS5: Formal complaint and enforcement coordination between user and management,FP-duplicate,duplicate generated AS for AS5: Formal complaint and enforcement coordination between user and management,1
ODD-only,Qwen2.5-7B,run_29.md,1,7,Resident vs. Non-Resident Queue Bypass,AS1: Queue-order and prompt move-out compliance between EV users,TP,generated AS matches AS1: Queue-order and prompt move-out compliance between EV users,1
ODD-only,Qwen2.5-7B,run_29.md,2,21,User vs. Management Queue Enforcement,None,FP-wrong,generated AS is not one of the scenario-file correct ASs,1
ODD-only,Qwen2.5-7B,run_29.md,3,35,Resident vs. Management Resident Discount Policy,None,FP-wrong,generated AS is not one of the scenario-file correct ASs,1
ODD-only,Qwen2.5-7B,run_29.md,4,49,User vs. User Charging Duration,None,FP-wrong,generated AS is not one of the scenario-file correct ASs,1
ODD-only,Qwen2.5-7B,run_29.md,5,63,Management vs. User Informal Requests,None,FP-wrong,generated AS is not one of the scenario-file correct ASs,1
ODD-only,Qwen2.5-7B,run_29.md,6,77,Resident vs. Non-Resident Charger Utilization,None,FP-wrong,generated AS is not one of the scenario-file correct ASs,1
ODD-only,Qwen2.5-7B,run_29.md,7,91,Management vs. User Complaint Behavior,AS5: Formal complaint and enforcement coordination between user and management,TP,generated AS matches AS5: Formal complaint and enforcement coordination between user and management,1
ODD-only,Qwen2.5-7B,run_29.md,8,105,Management vs. User Off-Peak Charging Norms,None,FP-wrong,generated AS is not one of the scenario-file correct ASs,1
ODD-only,Qwen2.5-7B,run_29.md,9,119,User vs. User Informal Network Coordination,None,FP-wrong,generated AS is not one of the scenario-file correct ASs,1
ODD-only,Qwen2.5-7B,run_30.md,1,7,Queue Bypassing Tension,AS1: Queue-order and prompt move-out compliance between EV users,TP,generated AS matches AS1: Queue-order and prompt move-out compliance between EV users,1
ODD-only,Qwen2.5-7B,run_30.md,2,22,Queue Enforcement Tension,AS1: Queue-order and prompt move-out compliance between EV users,FP-duplicate,duplicate generated AS for AS1: Queue-order and prompt move-out compliance between EV users,1
ODD-only,Qwen2.5-7B,run_30.md,3,37,Charging Time Tension,None,FP-wrong,generated AS is not one of the scenario-file correct ASs,1
ODD-only,Qwen2.5-7B,run_30.md,4,52,Charging Reservation Tension,None,FP-wrong,generated AS is not one of the scenario-file correct ASs,1
ODD-only,Qwen2.5-7B,run_30.md,5,67,Informal Request Tension,AS4: Informal priority exchange between EV user and parking staff,TP,generated AS matches AS4: Informal priority exchange between EV user and parking staff,1
